TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-30,2026-06-30,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14000.00,14000.00,13903.00,14000.00,14000.00,14103.33,,14000.00,,,21,293086.00,5,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,13901.00,14000.00,13901.00,13938.50,14000.00,14195.00,,13938.50,,,8,111508.00,5,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14096.20,14096.20,13911.00,14076.52,14085.00,14196.20,,14079.31,,,108,1516145.73,37,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,13925.00,14060.00,13925.00,14030.00,14030.00,14199.99,,14030.00,,,118,1648904.70,18,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14000.00,14100.03,14000.00,14041.00,14041.00,14014.49,,14041.00,,,74,1041908.12,13,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,13900.00,14099.00,13900.00,14001.00,14099.00,14149.90,,14001.00,,,49,684078.07,13,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14174.00,14174.00,13980.00,13980.00,13980.00,14175.00,,13980.00,,,4,56428.00,4,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,13999.97,13999.98,13999.97,13999.98,13999.98,14149.00,,13999.99,,,2,27999.95,2,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,13851.01,14069.99,13801.00,14016.00,14016.00,14149.00,,14016.00,,,108,1505825.05,12,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14000.00,14120.64,13862.00,14119.66,14120.00,14162.77,,14110.50,,,184,2574999.76,46,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,13950.00,14073.99,13950.00,14015.14,14015.14,14164.99,,14033.55,,,561,7840025.91,64,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14090.00,14100.00,13950.01,14060.00,14060.00,14165.70,,14056.61,,,335,4710548.37,36,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14000.00,14125.66,13930.00,14125.00,14125.00,14200.00,,14125.00,,,26,365252.60,11,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14071.00,14140.00,13955.00,14082.28,14099.00,14163.48,,14079.42,,,1560,21864448.05,248,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,13915.00,14120.00,13915.00,14067.35,14055.03,14153.07,,14067.35,,,173,2425358.50,35,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,13995.00,14060.00,13942.01,14036.11,14036.00,14128.83,,14036.11,,,134,1876023.82,34,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14000.00,14125.00,14000.00,14100.00,14100.00,14150.01,,14100.00,,,12,168423.00,7,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14000.00,14125.00,13951.68,14072.01,14084.44,14200.00,,14072.01,,,39,546896.13,16,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14043.00,14179.58,13991.10,14174.24,14179.58,14176.29,,14144.43,,,439,6155510.58,93,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14000.00,14150.00,13921.00,14102.75,14063.00,14174.01,,14102.42,,,343,4822948.73,90,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14199.99,14199.99,13956.01,14076.75,14070.00,14262.60,,14078.22,,,152,2145499.03,45,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14120.00,14150.00,14040.58,14115.00,14115.00,14188.79,,14115.00,,,125,1760138.57,56,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14000.00,14130.00,14000.00,14130.00,14130.00,14168.00,,14106.67,,,304,4283840.59,35,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14120.00,14160.00,13965.00,14121.77,14160.00,14150.50,,14121.77,,,116,1630632.84,22,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,14100.00,14169.99,13999.99,14070.04,14070.00,14188.41,,14070.04,,,527,7409148.74,104,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,14198.00,14394.99,14198.00,14294.52,14280.00,14504.63,,14294.52,,,120,1712910.67,37,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,14398.90,14490.00,14201.01,14312.73,14305.08,14415.00,,14316.02,,,433,6194588.21,122,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,14299.00,14350.00,14200.00,14310.99,14349.99,14400.43,,14304.22,,,165,2356675.84,69,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,14299.99,14309.99,14200.00,14283.00,14283.00,14316.29,,14283.00,,,50,712871.32,20,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,14250.20,14298.00,14009.00,14199.35,14196.13,14225.69,,14196.00,,,27,382885.77,13,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,14551.00,14580.00,14365.00,14529.18,14500.00,14624.53,,14507.25,,,225,3267257.06,85,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,14550.00,14590.00,14451.00,14582.28,14589.99,14613.29,,14581.64,,,430,6249555.97,120,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,14549.00,14650.00,14236.56,14571.64,14562.00,14631.65,,14571.08,,,1629,23668600.61,318,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,14473.99,14510.00,14225.01,14508.26,14510.00,14545.00,,14508.26,,,322,4652590.92,77,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,14700.00,14839.97,14426.56,14739.55,14797.99,14817.66,,14739.57,,,1848,27221587.92,436,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,197.86,205.90,197.11,201.41,203.00,197.42,,201.40,,,227121,45835616.24,5789,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,33.19,33.19,32.06,32.39,32.08,32.60,,32.62,,,849,27521.03,39,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1083.10,1107.00,1066.10,1074.60,1068.00,1089.80,,1074.60,,,1408657,1528954122.80,51224,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,137.40,137.55,135.20,137.20,137.45,137.60,,137.20,,,54619,7463739.90,458,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.00,10.04,9.95,9.97,9.95,10.00,,9.97,,,878,8761.33,20,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,212.44,219.99,212.44,218.56,219.30,214.59,,218.56,,,25648,5578963.79,636,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1178.30,1184.90,1164.10,1168.80,1164.10,1173.80,,1168.80,,,4171,4881490.80,555,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,6232,INE748C01038,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,17.20,17.42,17.12,17.17,17.16,17.24,,17.17,,,151583,2608761.65,547,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,33050.00,34250.00,32605.00,32900.00,33000.00,32710.00,,32900.00,,,7444,248342960.00,3967,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,33.00,33.75,31.36,31.56,32.23,31.79,,31.56,,,3683,119464.51,67,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,351.40,356.90,351.00,355.95,356.75,351.05,,355.95,,,34009,12063454.20,1155,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,655.00,665.00,651.25,654.75,653.60,656.65,,654.70,,,66098,43425695.80,2222,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20052,INE787H07156,740IIFCL33,N1,,,,,7.40% TAX FREETRI SRIII,1134.10,1134.10,1134.10,1134.10,1134.10,1125.01,,1140.46,,,1000,1134100.00,1,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,,1190.00,,,215,255850.00,2,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1055.12,1055.13,1055.11,1055.13,1055.13,1055.00,,1055.13,,,30,31653.60,3,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1096.50,1098.00,1096.00,1097.98,1097.99,1104.00,,1097.98,,,305,334502.30,10,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1102.60,1102.60,1102.60,1102.60,1102.60,1119.00,,1105.20,,,3,3307.80,1,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1121.00,1121.00,1121.00,1121.00,1121.00,1120.90,,1121.14,,,96,107616.00,5,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1120.00,1120.00,1118.00,1118.00,1118.00,1114.45,,1118.00,,,271,303146.00,4,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1017.95,1018.00,1017.95,1018.00,1018.00,1016.00,,1018.00,,,352,358335.95,10,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1037.21,1037.45,1037.10,1037.45,1037.45,1044.50,,1037.45,,,1202,1246663.40,8,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20026,INE134E07455,867PFCL33,N7,,,,,8.67% TAX FREE NCD,1280.00,1280.00,1280.00,1280.00,1280.00,1274.78,,1280.00,,,23437,29999360.00,4,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,31766,INE733E07JI1,873NTPC28,N5,,,,,8.73%S-R-NCD SERIES 2B,1108.70,1109.01,1108.70,1109.01,1109.01,1106.07,,1108.86,,,11,12197.56,4,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1106.99,1106.99,1100.20,1102.99,1102.99,1105.87,,1102.99,,,94,103761.63,6,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1122.00,1134.90,1121.50,1125.40,1125.00,1123.00,,1125.40,,,1693,1905870.35,24,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1247.68,1249.00,1247.68,1249.00,1249.00,1247.68,,1249.00,,,401,500816.00,5,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1267.05,1276.00,1267.05,1276.00,1276.00,1267.05,,1276.00,,,72,91648.25,2,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,,1240.00,,,185,229400.00,6,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1274.50,1274.50,1274.50,1274.50,1274.50,1271.00,,1274.50,,,20,25490.00,1,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1270.00,1275.00,1270.00,1271.87,1275.00,1270.00,,1271.87,,,221,280820.00,7,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,222.33,226.98,220.50,221.08,220.79,223.01,,221.08,,,26163,5809971.55,714,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,11.72,12.12,11.41,11.59,11.50,11.70,,11.59,,,2960361,34815682.23,3043,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,199.00,205.00,199.00,205.00,205.00,199.00,,205.00,,,153,30604.00,5,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,46.49,46.49,43.00,43.71,43.57,44.73,,43.73,,,354274,15919263.78,1064,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1776.00,1810.00,1742.00,1774.10,1750.10,1777.10,,1774.20,,,2960,5242757.90,323,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,13.65,13.93,13.31,13.43,13.60,13.75,,13.43,,,175649,2370567.09,477,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,94.00,98.10,93.99,97.76,98.00,94.19,,97.75,,,27749,2679863.59,910,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,519.90,521.50,513.45,515.60,515.00,518.75,,515.60,,,249335,128818259.95,10750,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,72.05,72.05,71.10,71.70,72.00,74.10,,71.70,,,6400,459440.00,4,F1,1600,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.61,8.89,8.55,8.61,8.60,8.71,,8.61,,,162519,1399825.91,364,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,5248,INE198H01019,AAREYDRUGS,BE,,,,,AAREY DRUGS & PHARM LTD,90.16,90.17,90.16,90.16,90.16,92.00,,90.83,,,9857,888778.03,24,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,761821,INE750R01016,AARNAV,EQ,,,,,AARNAV FASHIONS LIMITED,25.00,25.49,24.36,25.18,25.39,24.62,,25.18,,,213366,5258751.61,541,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,117.38,119.97,115.10,117.32,117.60,117.38,,117.32,,,8877,1035960.66,273,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,47.75,48.79,47.47,47.66,47.47,48.03,,47.66,,,23208,1116670.73,868,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,373.90,390.85,369.00,377.90,378.00,373.45,,377.90,,,469785,179514841.75,10532,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,457.00,462.55,454.50,458.30,462.00,457.20,,458.30,,,477975,219097737.30,14866,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,676.90,694.45,673.00,680.05,679.00,675.30,,680.05,,,252619,173260671.95,12548,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,375.15,384.75,368.00,379.05,373.70,370.50,,378.45,,,14745,5561151.65,644,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,140.27,149.90,140.27,145.43,145.94,140.32,,145.43,,,31986,4665902.49,623,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1487.90,1530.00,1483.10,1520.80,1530.00,1483.80,,1520.80,,,154482,232282077.70,19590,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,762526,INE365O01028,ABANSENT,BE,,,,,ABANS ENTERPRISES LTD.,28.80,28.80,26.61,28.72,28.75,27.54,,28.63,,,15632,445713.87,83,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.00,201.10,201.00,201.00,201.00,201.04,,201.00,,,3105,624155.50,50,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7070.00,7100.00,6993.00,7031.00,7024.50,7128.00,,7031.00,,,367996,2593176277.00,47584,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,25480.00,25560.00,25200.00,25440.00,25470.00,25295.00,,25440.00,,,10622,269576445.00,4660,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,755943,INE860H07IS6,81ABCL33,N4,,,,,ABCL 8.1% SR VI,1067.50,1067.50,1067.50,1067.50,1067.50,1050.00,,1053.75,,,22,23485.00,1,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,27.10,27.10,27.00,27.00,27.00,27.05,,27.00,,,4800,129920.00,3,F1,1600,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,5549,INE251C01025,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,42.94,42.94,41.00,41.00,41.00,41.94,,41.00,,,51,2140.46,7,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,23786,INE0QRV01016,ABSMARINE,ST,,,,,ABS MARINE SERVICES LTD,235.50,238.00,231.00,231.95,233.00,236.35,,231.95,,,29500,6906400.00,49,F1,500,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1333.90,1334.60,1322.00,1327.20,1328.00,1333.40,,1328.00,,,257423,341893313.70,12677,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1106.20,1107.20,1096.20,1098.10,1097.00,1100.40,,1098.00,,,4531,4992560.70,643,F1,1,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,483.00,497.45,483.00,485.25,485.50,483.70,,485.25,,,24000,11776075.00,47,F1,500,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,21218,INE113X01015,ACCORD,ST,,,,,ACCORD SYNERGY LIMITED,146.85,146.85,146.85,146.85,146.85,139.90,,146.85,,,4000,587400.00,2,F1,2000,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,159.00,163.10,159.00,163.05,163.05,155.35,,163.05,,,51600,8397240.00,38,F1,1200,,,,,
2026-06-30,2026-06-30,CM,NSE,STK,1465,INE648Z01023,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.30,5.49,5.30,5.31,5.33,5.40,,5.31,,,95337,509028.22,333,F1,1,,,,,
